,player,age,nationality,squad,position,minutes,90s,Pass Completion %,Pressured Passes Per 90,Progressive Passes Per 90,Successful Deliveries Into Box Per 90,Key Passes Per 90,Rate Adj Target of an Attempted Pass,Turnovers Per 90,Rate Adj Successful Dribbles Per 90,Progressive Distance Per Carry,Final Third Entries,Touches in Box,Touches in 1/3,GCA Per 90,SCA Per 90,xA Per 90,Non-Penalty xG Per 90,Non-Penalty xA + xG Per 90,xG Per Shot,Netto xA,Rate Adj Aerials Won %,Ball recoveries Per 90,Interceptions Per 90,Pressure Regain %,Rate Adj Tackles Won %,Dribbled Past,Clearances Per 90,Blocks Per 90
212,Yannik Keitel,21-342,de GER,Freiburg,MF,504.0,5.6,70.1,44.0,1.9642857142857144,0.0,0.17857142857142858,10972.800000000001,1.9642857142857144,0.0,1.7925925925925925,2.0,13.0,54.0,0.0,1.25,0.01,0.14,0.15,0.07,0.0,900.0,11.785714285714286,1.25,30.4,5.3999999999999995,8.0,1.6071428571428572,1.6071428571428572
213,Marc-Oliver Kempf,26-360,de GER,Stuttgart,DF,840.0,9.333333333333334,82.7,71.0,4.178571428571428,0.3214285714285714,0.5357142857142857,41763.9,1.1785714285714286,34.285714285714285,2.8232445520581115,12.0,17.0,70.0,0.0,1.39,0.06,0.11,0.17,0.08,-0.5,2447.2000000000003,13.071428571428571,1.9285714285714284,38.0,8.521739130434783,10.0,4.392857142857142,2.357142857142857
214,Rani Khedira,27-361,de GER,Union Berlin,MF,1620.0,18.0,73.0,121.0,2.388888888888889,0.3888888888888889,0.2777777777777778,31760.2,1.5,46.27777777777778,1.5303867403314917,7.0,16.0,115.0,0.06,0.83,0.02,0.03,0.05,0.12,-0.3,1476.1,9.88888888888889,1.2777777777777777,30.3,14.534883720930234,21.0,1.6111111111111112,1.8888888888888888
215,Luca Kilian,22-144,de GER,Köln,DF,1045.0,11.61111111111111,86.1,61.0,2.411483253588517,0.1722488038277512,0.1722488038277512,49990.2,0.430622009569378,0.0,3.2057522123893807,5.0,9.0,19.0,0.17,0.52,0.01,0.04,0.05,0.11,-0.1,1774.5,8.267942583732058,2.15311004784689,41.4,9.799999999999999,13.0,4.909090909090909,2.0669856459330145
216,Luca Kilian,22-144,de GER,Mainz 05,FW,1.0,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0
217,Joshua Kimmich,26-349,de GER,Bayern Munich,MF DF,1151.0,12.78888888888889,83.6,168.0,9.226759339704603,1.6420503909643787,2.7367506516072977,81637.5,2.0330147697654213,23.457862728062555,2.6916129032258063,23.0,24.0,346.0,0.63,3.99,0.34,0.13,0.47,0.13,-1.3,500.0,11.259774109470026,2.580364900086881,34.3,9.799999999999999,19.0,1.6420503909643787,1.5638575152041703
218,Philipp Klement,29-136,de GER,Stuttgart,MF FW,338.0,3.7555555555555555,78.7,38.0,6.656804733727811,1.331360946745562,1.863905325443787,18274.4,2.1301775147928996,106.5621301775148,2.4776119402985075,9.0,7.0,93.0,0.27,4.53,0.25,0.08,0.32,0.05,-0.9,177.6,10.384615384615385,0.26627218934911245,41.5,7.0,1.0,0.26627218934911245,1.5976331360946745
219,Mateo Klimowicz,21-201,de GER,Stuttgart,FW MF,587.0,6.522222222222222,74.5,32.0,3.679727427597956,1.5332197614991483,0.4599659284497445,12672.5,2.4531516183986373,46.73253833049404,3.5828877005347595,13.0,15.0,107.0,0.15,1.99,0.06,0.14,0.2,0.08,0.6,0.0,4.599659284497445,0.4599659284497445,31.6,3.0,8.0,0.30664395229982966,0.4599659284497445
220,Fabian Klos,34-052,de GER,Arminia,FW,1181.0,13.122222222222222,53.8,151.0,2.5910245554614733,0.533446232006774,1.066892464013548,21963.399999999998,3.9627434377646065,40.663844199830656,1.3228699551569507,3.0,66.0,222.0,0.08,1.68,0.1,0.25,0.35,0.09,-0.3,5171.400000000001,4.801016088060965,0.4572396274343777,26.0,0.2,8.0,1.9051651143099069,0.7620660457239627
221,Lukas Klostermann,25-235,de GER,RB Leipzig,DF,953.0,10.588888888888889,85.1,57.0,3.9664218258132213,0.5666316894018888,0.2833158447009444,39300.5,0.2833158447009444,9.44386149003148,2.027027027027027,7.0,13.0,100.0,0.09,0.57,0.03,0.02,0.04,0.05,0.7,351.90000000000003,10.104931794333684,2.1720881427072403,33.9,3.681818181818182,3.0,3.4942287513116477,2.0776495278069254
222,Lukas Klünter,25-242,de GER,Hertha BSC,DF,194.0,2.1555555555555554,66.7,12.0,5.103092783505155,2.3195876288659796,0.9278350515463918,5904.8,2.7835051546391756,123.77319587628867,2.6363636363636362,2.0,2.0,20.0,0.0,1.39,0.16,0.0,0.16,0.0,-0.3,228.4,9.742268041237114,0.9278350515463918,33.3,2.0,3.0,0.4639175257731959,0.9278350515463918
223,Ansgar Knauff,20-013,de GER,Dortmund,FW MF,114.0,1.2666666666666666,62.2,10.0,1.5789473684210527,0.7894736842105263,0.7894736842105263,3083.1,3.947368421052632,114.94736842105263,2.05,1.0,6.0,31.0,0.0,3.16,0.11,0.07,0.18,0.09,-0.1,25.0,6.315789473684211,0.0,31.3,0.8,2.0,1.5789473684210527,2.368421052631579
224,Robin Knoche,29-246,de GER,Union Berlin,DF,1800.0,20.0,82.8,103.0,2.35,0.05,0.1,74095.2,0.55,32.0,2.752645502645503,4.0,8.0,28.0,0.05,0.55,0.0,0.01,0.01,0.05,-0.1,2975.4,11.1,1.95,39.7,11.571428571428573,12.0,5.55,2.05
225,Gregor Kobel,24-048,ch SUI,Dortmund,GK,1665.0,18.5,83.0,43.0,0.0,0.0,0.0,39100.0,0.10810810810810811,0.0,1.516990291262136,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,5.405405405405405,0.0,0.0,0.0,2.0,0.10810810810810811,0.0
226,Dominik Kohr,27-357,de GER,Mainz 05,MF,763.0,8.477777777777778,74.8,67.0,5.425950196592399,0.35386631716906947,0.47182175622542594,24803.100000000002,1.0615989515072084,26.53997378768021,2.273076923076923,8.0,13.0,100.0,0.35,2.12,0.1,0.08,0.18,0.07,0.2,925.1999999999999,14.980340760157274,2.3591087811271296,29.3,4.266666666666667,17.0,1.651376146788991,2.241153342070773
227,Kouadio Koné,20-251,fr FRA,M'Gladbach,MF,1140.0,12.666666666666666,88.8,149.0,4.342105263157895,0.5526315789473685,0.7105263157894737,51134.2,4.894736842105264,212.32105263157894,2.5809061488673137,14.0,15.0,160.0,0.08,2.37,0.05,0.05,0.1,0.04,-0.6,1117.8,10.105263157894738,3.3157894736842106,36.4,14.23529411764706,13.0,1.105263157894737,1.736842105263158
228,Odilon Kossonou,21-019,ci CIV,Leverkusen,DF,1001.0,11.122222222222222,88.1,81.0,1.6183816183816184,0.08991008991008992,0.26973026973026976,53485.5,1.078921078921079,40.02797202797203,2.9656488549618323,4.0,5.0,24.0,0.0,0.63,0.06,0.0,0.06,0.02,0.4,1600.8000000000002,8.541458541458542,1.4385614385614387,33.9,7.199999999999999,8.0,3.146853146853147,2.247752247752248
229,Filip Kostić,29-083,rs SRB,Eint Frankfurt,DF FW,1538.0,17.08888888888889,63.1,115.0,4.447334200260078,2.282184655396619,3.1599479843953184,55215.0,3.6866059817945382,73.18205461638493,3.801749271137026,32.0,55.0,541.0,0.53,4.56,0.37,0.08,0.45,0.04,0.7,556.0,8.133940182054616,0.8777633289986996,29.1,12.565217391304348,29.0,0.4096228868660598,1.0533159947984396
230,Nianzou Kouassi,19-230,fr FRA,Bayern Munich,DF MF,175.0,1.9444444444444444,88.3,20.0,6.171428571428572,1.0285714285714287,0.5142857142857143,11616.0,2.5714285714285716,25.714285714285715,3.256880733944954,2.0,1.0,20.0,0.51,0.51,0.17,0.02,0.19,0.05,0.7,675.0,10.285714285714286,2.5714285714285716,23.5,0.6666666666666666,3.0,4.628571428571429,3.085714285714286
231,Andrej Kramarić,30-218,hr CRO,Hoffenheim,FW MF,1551.0,17.233333333333334,77.3,115.0,2.959381044487427,1.5667311411992262,1.4506769825918762,46755.8,3.5396518375241777,39.60348162475822,3.025597269624573,33.0,96.0,424.0,0.52,3.02,0.29,0.33,0.62,0.11,2.0,682.5,4.6421663442940035,0.5222437137330754,24.5,5.0,5.0,0.17408123791102514,0.23210831721470018
232,Christoph Kramer,30-338,de GER,M'Gladbach,MF,468.0,5.2,79.3,41.0,4.8076923076923075,0.9615384615384615,0.7692307692307692,19264.7,1.346153846153846,43.92307692307692,1.9060773480662982,2.0,6.0,64.0,0.0,1.73,0.04,0.04,0.08,0.06,-0.2,240.0,11.538461538461538,1.1538461538461537,33.3,4.0,13.0,2.1153846153846154,1.5384615384615383
233,Florian Krüger,22-344,de GER,Arminia,FW MF,676.0,7.511111111111111,65.7,42.0,2.9289940828402368,1.331360946745562,1.0650887573964498,10693.0,1.863905325443787,25.62869822485207,2.6964285714285716,8.0,25.0,148.0,0.27,1.6,0.17,0.1,0.27,0.06,0.7,357.0,5.059171597633136,0.3994082840236686,30.4,1.3333333333333333,3.0,0.9319526627218935,1.5976331360946745
234,Max Kruse,33-310,de GER,Union Berlin,FW MF,1270.0,14.11111111111111,73.1,122.0,3.543307086614173,1.7716535433070866,1.7007874015748032,28897.199999999997,3.1181102362204727,86.4,2.2472826086956523,12.0,37.0,280.0,0.71,3.9,0.24,0.19,0.43,0.1,0.6,441.0,4.960629921259843,0.7086614173228347,27.3,1.5,10.0,0.28346456692913385,0.6377952755905512
235,Lukas Kübler,29-146,de GER,Freiburg,DF,1480.0,16.444444444444443,70.2,99.0,3.283783783783784,1.033783783783784,0.4864864864864865,38939.3,0.8513513513513514,37.87297297297298,2.617169373549884,15.0,22.0,242.0,0.06,0.91,0.05,0.06,0.11,0.11,-0.9,2149.0,8.027027027027028,2.371621621621622,33.8,11.5,14.0,2.8581081081081083,1.641891891891892
236,Fabian Kunze,23-223,de GER,Arminia,MF,707.0,7.855555555555555,69.6,51.0,2.800565770862801,0.6364922206506365,0.3818953323903819,13692.0,2.164073550212164,97.89250353606789,1.9411764705882353,5.0,2.0,65.0,0.0,0.89,0.01,0.01,0.02,0.02,-0.1,1827.0,13.620933521923622,1.9094766619519095,22.2,7.11764705882353,9.0,3.0551626591230554,1.9094766619519095
237,Maxence Lacroix,21-292,fr FRA,Wolfsburg,DF,1406.0,15.622222222222222,81.5,119.0,3.264580369843528,0.25604551920341395,0.25604551920341395,68012.0,0.6401137980085349,84.11735419630156,3.3997214484679668,5.0,14.0,46.0,0.0,0.77,0.01,0.03,0.04,0.06,-0.2,4087.0,10.945945945945946,3.8406827880512093,34.0,8.1,9.0,4.4807965860597445,1.7283072546230442
238,Konrad Laimer,24-241,at AUT,RB Leipzig,MF,439.0,4.877777777777778,78.5,72.0,4.5102505694760815,0.8200455580865603,1.2300683371298404,20323.2,3.075170842824601,56.99316628701594,3.42152466367713,9.0,11.0,89.0,0.0,1.64,0.08,0.18,0.26,0.15,-0.4,456.8,11.480637813211844,1.2300683371298404,31.6,7.11764705882353,12.0,1.4350797266514805,1.8451025056947608
239,Stefan Lainer,29-149,at AUT,M'Gladbach,DF,510.0,5.666666666666667,73.0,50.0,5.470588235294118,0.7058823529411764,0.5294117647058824,16568.2,1.9411764705882353,8.823529411764705,2.3214285714285716,5.0,13.0,80.0,0.0,1.24,0.18,0.04,0.22,0.06,-1.0,426.4,7.588235294117647,2.1176470588235294,27.5,4.083333333333334,14.0,2.1176470588235294,2.4705882352941173
240,Vassilis Lambropoulos,31-298,gr GRE,Bochum,DF,1168.0,12.977777777777778,83.6,61.0,1.0017123287671232,0.0,0.07705479452054795,30225.0,0.6164383561643836,3.8527397260273974,1.8859060402684564,3.0,9.0,23.0,0.0,0.46,0.0,0.01,0.01,0.04,0.0,2310.0,6.857876712328767,2.5428082191780823,37.6,12.959999999999999,11.0,5.8561643835616435,2.2345890410958904
241,Sam Lammers,24-268,nl NED,Eint Frankfurt,FW,384.0,4.266666666666667,64.1,44.0,2.109375,0.703125,0.46875,6400.799999999999,5.859375,64.96875000000001,1.4216867469879517,1.0,20.0,85.0,0.0,1.17,0.03,0.29,0.32,0.1,-0.1,1440.0,3.28125,0.703125,21.3,0.5,1.0,0.9375,0.703125
242,Bryan Lasme,23-070,fr FRA,Arminia,FW MF,624.0,6.933333333333334,60.0,65.0,1.4423076923076923,1.0096153846153846,0.5769230769230769,7986.8,4.326923076923077,35.33653846153846,2.1231884057971016,2.0,39.0,118.0,0.0,1.59,0.02,0.08,0.1,0.06,-0.1,1476.0,4.903846153846153,0.14423076923076922,25.5,1.7999999999999998,1.0,1.1538461538461537,1.2980769230769231
243,Maxim Leitsch,23-250,de GER,Bochum,DF,548.0,6.088888888888889,86.1,41.0,2.4635036496350367,0.3284671532846716,0.1642335766423358,22210.8,0.6569343065693432,0.0,2.399103139013453,1.0,3.0,15.0,0.0,0.16,0.04,0.0,0.05,0.02,-0.3,576.0,10.675182481751825,3.2846715328467155,32.8,7.363636363636364,4.0,5.912408759124088,2.135036496350365
244,Tim Lemperle,19-352,de GER,Köln,FW MF,69.0,0.7666666666666667,73.1,3.0,3.913043478260869,1.3043478260869565,2.608695652173913,1330.0,2.608695652173913,32.608695652173914,4.0,2.0,5.0,20.0,0.0,3.91,0.08,0.55,0.64,0.42,-0.1,20.0,6.521739130434782,0.0,22.7,1.0,0.0,0.0,0.0
245,Christopher Lenz,27-123,de GER,Eint Frankfurt,DF,350.0,3.888888888888889,74.7,41.0,6.942857142857143,0.5142857142857143,1.0285714285714287,17672.0,1.2857142857142858,0.0,2.378698224852071,6.0,5.0,85.0,0.0,2.57,0.05,0.0,0.05,0.01,-0.2,711.7,11.571428571428571,2.3142857142857145,35.3,3.0625,6.0,5.6571428571428575,2.3142857142857145
246,Robert Lewandowski,33-155,pl POL,Bayern Munich,FW,1628.0,18.08888888888889,77.2,107.0,1.934889434889435,1.1056511056511056,1.4926289926289926,32249.899999999998,3.86977886977887,66.89189189189189,2.24945295404814,17.0,147.0,391.0,0.5,3.59,0.23,0.92,1.16,0.19,-3.2,2074.6,4.090909090909091,0.3316953316953317,34.2,6.125,3.0,0.2764127764127764,0.8292383292383293
247,Jamie Leweling,20-331,de GER,Greuther Fürth,FW MF,1032.0,11.466666666666667,62.2,64.0,1.0465116279069768,0.3488372093023256,0.6104651162790697,17308.8,8.633720930232558,115.98837209302326,3.8267477203647418,11.0,45.0,215.0,0.17,1.57,0.07,0.23,0.3,0.13,0.2,142.20000000000002,4.883720930232558,0.7848837209302325,26.4,1.7777777777777777,8.0,0.436046511627907,1.1337209302325582
248,Philipp Lienhart,25-196,at AUT,Freiburg,DF,1791.0,19.9,86.0,86.0,2.1608040201005028,0.05025125628140704,0.0,73252.2,0.30150753768844224,11.306532663316585,4.117647058823529,8.0,18.0,38.0,0.05,0.5,0.0,0.1,0.1,0.17,0.0,3227.7,10.904522613065327,2.261306532663317,30.3,2.571428571428571,6.0,5.276381909547739,1.407035175879397
249,Jesper Lindstrøm,21-328,dk DEN,Eint Frankfurt,MF FW,1134.0,12.6,67.9,57.0,1.5873015873015874,0.7936507936507937,2.142857142857143,20800.8,5.555555555555555,53.2936507936508,3.400611620795107,16.0,56.0,250.0,0.16,3.33,0.29,0.39,0.68,0.15,-1.7,102.60000000000001,5.9523809523809526,1.6666666666666667,25.7,8.642857142857142,14.0,0.5555555555555556,2.0634920634920637
250,Dejan Ljubicic,24-107,at AUT,Köln,MF FW,1201.0,13.344444444444445,72.7,93.0,3.222314737718568,1.7235636969192338,1.948376353039134,31171.2,2.697751873438801,82.01165695253955,2.488425925925926,15.0,35.0,239.0,0.0,3.45,0.18,0.03,0.22,0.05,-2.5,400.0,8.917568692756037,1.0491257285595337,32.6,8.642857142857142,8.0,0.8243130724396336,1.1240632805995003
251,Jürgen Locadia,28-077,nl NED,Bochum,FW MF,66.0,0.7333333333333333,95.8,7.0,5.454545454545455,0.0,4.090909090909091,2240.0,9.545454545454547,136.36363636363637,2.52,1.0,7.0,13.0,1.36,5.45,0.49,0.29,0.78,0.05,0.6,66.6,5.454545454545455,0.0,50.0,1.0,0.0,0.0,0.0
252,Anthony Losilla,35-319,fr FRA,Bochum,MF,1765.0,19.61111111111111,79.2,123.0,2.54957507082153,0.3569405099150142,0.40793201133144474,37952.5,1.529745042492918,34.939376770538246,1.911832946635731,9.0,22.0,144.0,0.05,1.43,0.02,0.05,0.07,0.05,-0.4,5602.5,12.951841359773372,2.7535410764872523,29.9,26.84313725490196,26.0,3.773371104815864,1.4787535410764874
253,Eduard Löwen,24-360,de GER,Bochum,MF,988.0,10.977777777777778,67.6,94.0,4.09919028340081,0.6376518218623481,2.277327935222672,26065.0,2.5506072874493926,33.53137651821862,2.1812688821752264,10.0,22.0,250.0,0.18,3.28,0.23,0.14,0.37,0.06,-0.6,1029.6,8.016194331983806,1.3663967611336032,31.8,14.08695652173913,21.0,2.0040485829959516,1.45748987854251
254,Anderson Lucoqui,24-201,ao ANG,Mainz 05,DF,509.0,5.655555555555556,60.1,23.0,2.1218074656188604,0.3536345776031434,0.5304518664047151,9286.800000000001,1.9449901768172886,4.4204322200392925,1.8559322033898304,7.0,6.0,65.0,0.0,1.41,0.03,0.11,0.14,0.1,-0.2,145.6,7.072691552062868,0.7072691552062867,28.7,8.470588235294118,6.0,2.829076620825147,2.475442043222004
255,Dodi Lukebakio,24-121,be BEL,Hertha BSC,FW,176.0,1.9555555555555555,75.0,12.0,0.0,0.0,0.0,3069.1,4.6022727272727275,102.27272727272728,3.825,4.0,7.0,28.0,0.51,1.02,0.0,0.16,0.16,0.1,0.0,100.0,2.556818181818182,0.5113636363636364,21.2,4.0,0.0,0.5113636363636364,1.5340909090909092
256,Dodi Lukebakio,24-121,be BEL,Wolfsburg,FW MF,785.0,8.722222222222221,76.0,63.0,2.292993630573249,0.9171974522292995,1.1464968152866244,19332.5,4.585987261146498,158.65222929936306,4.193979933110368,25.0,29.0,168.0,0.8,3.21,0.25,0.22,0.47,0.15,-0.2,603.1999999999999,5.7324840764331215,0.9171974522292995,30.7,1.0,9.0,0.9171974522292995,0.9171974522292995
257,Andreas Luthe,34-319,de GER,Union Berlin,GK,1710.0,19.0,65.3,43.0,0.0,0.0,0.0,34296.8,0.05263157894736842,0.0,2.828087167070218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
258,Matej Maglica,23-120,hr CRO,Stuttgart,DF,6.0,0.06666666666666667,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,Arne Maier,23-015,de GER,Augsburg,MF,1066.0,11.844444444444445,70.6,89.0,3.0393996247654784,1.097560975609756,1.3508442776735459,28155.399999999998,2.448405253283302,42.7795497185741,2.8440366972477062,14.0,17.0,196.0,0.25,2.62,0.11,0.08,0.19,0.09,0.7,324.0,9.202626641651031,0.8442776735459662,29.0,3.0,13.0,0.5909943714821764,1.0131332082551594
260,Donyell Malen,23-004,nl NED,Dortmund,FW,1222.0,13.577777777777778,73.0,86.0,2.283142389525368,1.2520458265139116,1.0310965630114566,30530.1,4.4189852700491,35.64648117839607,3.4473684210526314,24.0,73.0,320.0,0.59,2.8,0.21,0.16,0.37,0.08,-0.9,150.0,5.376432078559739,0.36824877250409166,33.5,7.6923076923076925,3.0,0.36824877250409166,1.0310965630114566
261,Lennard Maloney,22-107,us USA,Dortmund,DF,3.0,0.03333333333333333,83.3,1.0,0.0,0.0,0.0,1200.0,0.0,0.0,2.4444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,Orel Mangala,23-311,be BEL,Stuttgart,MF,1155.0,12.833333333333334,86.4,103.0,2.0259740259740258,0.4675324675324675,1.3246753246753247,45653.3,3.5064935064935066,180.0,2.1258620689655174,12.0,31.0,210.0,0.39,2.18,0.07,0.06,0.14,0.08,1.0,405.0,7.948051948051948,1.4805194805194803,38.7,5.7857142857142865,11.0,0.935064935064935,0.8571428571428571
263,Myziane Maolida,22-343,fr FRA,Hertha BSC,FW MF,495.0,5.5,68.5,52.0,1.4545454545454546,0.9090909090909091,0.7272727272727273,9249.599999999999,4.909090909090909,46.54545454545455,4.2052980132450335,12.0,14.0,78.0,0.36,1.64,0.04,0.19,0.23,0.12,0.8,125.0,5.818181818181818,0.0,20.9,4.0,2.0,0.9090909090909091,0.9090909090909091
264,Omar Marmoush,22-350,eg EGY,Wolfsburg,FW,24.0,0.26666666666666666,66.7,6.0,7.5,0.0,3.75,360.0,0.0,0.0,2.6666666666666665,0.0,1.0,7.0,0.0,3.75,1.01,0.38,1.4,0.1,-0.3,50.0,11.25,0.0,28.6,0.5,0.0,0.0,0.0
265,Omar Marmoush,22-350,eg EGY,Stuttgart,FW MF,821.0,9.122222222222222,70.2,57.0,1.0962241169305724,0.5481120584652862,1.9732034104750305,17178.8,6.686967113276492,98.75883069427528,2.3905109489051095,10.0,47.0,176.0,0.55,3.29,0.1,0.33,0.43,0.15,2.1,535.5,4.713763702801462,0.32886723507917176,20.0,4.923076923076923,7.0,0.2192448233861145,0.9866017052375152
266,Aarón Martín,24-276,es ESP,Mainz 05,DF,1266.0,14.066666666666666,70.4,79.0,3.270142180094787,1.2796208530805688,2.203791469194313,39427.2,1.4928909952606635,85.56398104265402,2.6347438752783963,16.0,14.0,270.0,0.14,2.99,0.16,0.03,0.19,0.04,-1.3,324.0,6.398104265402844,1.3507109004739337,35.0,10.125,12.0,1.9905213270142181,1.4218009478672986
267,Josep Martinez,23-241,es ESP,RB Leipzig,GK,90.0,1.0,86.4,1.0,0.0,0.0,0.0,700.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
268,Erhan Mašović,23-062,rs SRB,Bochum,DF,1100.0,12.222222222222221,75.9,49.0,1.309090909090909,0.08181818181818182,0.0,29660.399999999998,0.32727272727272727,8.181818181818182,1.7610062893081762,1.0,4.0,12.0,0.0,0.08,0.0,0.01,0.01,0.05,0.0,1487.7,9.163636363636364,2.618181818181818,28.8,11.172413793103448,11.0,5.154545454545455,2.7
269,Roberto Massimo,21-103,de GER,Stuttgart,DF FW,822.0,9.133333333333333,75.1,62.0,2.18978102189781,0.43795620437956206,1.094890510948905,17868.8,4.37956204379562,57.788321167883225,2.935361216730038,9.0,31.0,166.0,0.22,2.08,0.12,0.23,0.35,0.11,-1.1,189.60000000000002,5.693430656934307,1.2043795620437956,26.5,8.1,10.0,0.5474452554744526,1.2043795620437956
270,Konstantinos Mavropanos,24-043,gr GRE,Stuttgart,DF,1477.0,16.41111111111111,81.4,113.0,4.265402843601896,0.12186865267433987,0.12186865267433987,71892.5,1.2796208530805686,38.08395396073121,2.6333808844507844,15.0,15.0,91.0,0.24,0.61,0.0,0.07,0.07,0.1,-0.1,5153.4,9.50575490859851,3.1685849695328367,44.1,11.307692307692307,15.0,5.301286391333784,2.863913337846987
271,Eric Maxim Choupo-Moting,32-306,cm CMR,Bayern Munich,FW MF,154.0,1.711111111111111,71.7,14.0,2.337662337662338,0.5844155844155845,0.5844155844155845,3385.7999999999997,3.5064935064935066,286.3636363636364,1.9850746268656716,4.0,18.0,45.0,0.58,2.34,0.04,0.86,0.9,0.26,-0.1,75.0,12.272727272727273,0.5844155844155845,34.5,3.2,2.0,0.5844155844155845,1.168831168831169
272,Kevin Mbabu,26-279,ch SUI,Wolfsburg,DF,966.0,10.733333333333333,71.7,61.0,5.217391304347826,1.3975155279503106,1.4906832298136647,39424.0,3.2608695652173916,158.90683229813666,2.665979381443299,19.0,18.0,235.0,0.0,2.8,0.17,0.03,0.2,0.07,-1.8,1960.0,10.621118012422361,2.236024844720497,30.9,5.827586206896552,11.0,2.7950310559006213,2.7018633540372674
273,Nathan de Medina,24-107,be BEL,Arminia,DF,237.0,2.6333333333333333,74.5,13.0,0.759493670886076,0.379746835443038,0.0,6645.599999999999,1.139240506329114,18.9873417721519,1.5753424657534247,2.0,1.0,21.0,0.0,0.0,0.0,0.05,0.05,0.12,0.0,128.7,6.8354430379746836,0.759493670886076,37.0,1.7999999999999998,1.0,3.4177215189873418,3.4177215189873418
274,Admir Mehmedi,30-313,ch SUI,Wolfsburg,MF,4.0,0.044444444444444446,66.7,1.0,22.5,0.0,0.0,150.0,0.0,0.0,7.4,0.0,0.0,1.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,45.0,22.5,0.0,0.0,0.0,0.0,0.0
275,Jorge Meré,24-281,es ESP,Köln,DF,490.0,5.444444444444445,86.7,32.0,4.775510204081632,0.18367346938775508,0.18367346938775508,22200.0,0.36734693877551017,0.0,2.5277777777777777,1.0,0.0,4.0,0.0,0.73,0.01,0.0,0.01,0.0,0.0,1200.6000000000001,11.204081632653061,2.387755102040816,31.9,1.2857142857142856,6.0,6.244897959183673,1.6530612244897958
276,Thomas Meunier,30-133,be BEL,Dortmund,DF,1357.0,15.077777777777778,78.5,137.0,6.698599852616065,1.5917464996315402,0.9285187914517318,79484.8,1.7907148120854828,44.23728813559322,3.3316831683168315,41.0,29.0,316.0,0.46,1.79,0.17,0.08,0.25,0.07,1.4,2050.3,10.744288872512897,1.3264554163596167,38.6,13.78125,13.0,1.5917464996315402,0.9948415622697127
277,Marco Meyerhöfer,26-066,de GER,Greuther Fürth,DF,1650.0,18.333333333333332,75.6,106.0,4.1454545454545455,0.32727272727272727,0.6545454545454545,49204.799999999996,1.7454545454545456,45.49090909090909,2.801056338028169,18.0,13.0,289.0,0.0,1.09,0.03,0.03,0.06,0.09,-0.5,1003.1999999999999,10.527272727272727,2.0181818181818185,35.2,8.307692307692308,18.0,3.3272727272727276,2.563636363636364
278,Enzo Millot,19-190,fr FRA,Stuttgart,MF,32.0,0.35555555555555557,81.0,3.0,5.625,2.8125,0.0,1904.0,8.4375,0.0,2.8421052631578947,1.0,0.0,11.0,0.0,2.81,0.0,0.0,0.0,0.0,0.0,100.0,11.25,2.8125,23.5,0.0,0.0,0.0,0.0
279,Maximilian Mittelstädt,24-311,de GER,Hertha BSC,DF FW,903.0,10.033333333333333,70.6,102.0,4.385382059800665,1.196013289036545,1.0963455149501662,28575.8,2.292358803986711,110.8106312292359,3.1432664756446993,20.0,7.0,160.0,0.5,1.99,0.17,0.02,0.19,0.07,1.3,888.0,8.870431893687707,2.990033222591362,30.9,7.758620689655173,11.0,1.6943521594684385,2.8903654485049834
280,Anthony Modeste,33-284,fr FRA,Köln,FW,1601.0,17.788888888888888,68.1,74.0,0.7870081199250469,0.16864459712679578,0.39350405996252347,16711.8,2.9793878825733917,10.034353529044347,0.9882352941176471,9.0,85.0,231.0,0.0,1.29,0.02,0.62,0.64,0.15,0.7,3806.7999999999997,3.0356027482823236,0.2810743285446596,29.1,1.5,12.0,1.2929419113054341,0.4497189256714554
281,Kevin Möhwald,28-204,de GER,Union Berlin,MF,139.0,1.5444444444444445,77.5,12.0,3.237410071942446,1.2949640287769784,1.9424460431654675,4973.7,6.474820143884892,32.37410071942446,1.55,2.0,4.0,21.0,0.0,2.59,0.14,0.12,0.26,0.05,-0.2,180.0,14.892086330935252,1.2949640287769784,32.4,2.0,1.0,0.6474820143884892,1.2949640287769784
